velocity,amplitude
-162.5297,0.167847
-162.5778,-0.116478
-162.6259,-0.086162
-162.6739,0.092336
-162.722,0.26161
-162.7701,0.350672
-162.8182,0.199435
-162.8663,0.213436
-162.9143,0.417029
-162.9624,0.331232
-163.0105,0.249632
-163.0586,0.284573
-163.1066,0.179479
-163.1547,-0.110027
-163.2028,-0.262839
-163.2509,-0.084247
-163.2989,0.05263
-163.347,-0.002003
-163.3951,-0.043482
-163.4432,-0.12504
-163.4913,-0.246008
-163.5393,-0.037298
-163.5874,0.168329
-163.6355,0.097047
-163.6836,0.079274
-163.7317,0.034407
-163.7797,-0.01063
-163.8278,-0.097695
-163.8759,-0.272034
-163.924,-0.085784
-163.972,0.143053
-164.0201,0.007119
-164.0682,-0.081794
-164.1163,-0.104625
-164.1644,-0.121748
-164.2124,-0.081987
-164.2605,-0.013097
-164.3086,0.102183
-164.3567,0.141353
-164.4047,-0.004156
-164.4528,-0.154555
-164.5009,-0.096189
-164.549,-0.037635
-164.597,-0.204117
-164.6451,-0.286376
-164.6932,0.011768
-164.7413,0.180402
-164.7894,0.001616
-164.8374,-0.078475
-164.8855,-0.018592
-164.9336,0.037138
-164.9817,0.116862
-165.0298,0.149549
-165.0778,0.050598
-165.1259,0.010935
-165.174,0.133879
-165.2221,0.209594
-165.2702,0.121429
-165.3182,-0.020278
-165.3663,0.048382
-165.4144,0.151608
-165.4625,0.021595
-165.5105,-0.06254
-165.5586,-0.037172
-165.6067,-0.215918
-165.6548,-0.282768
-165.7029,-0.012305
-165.7509,0.054891
-165.799,-0.090195
-165.8471,-0.292772
-165.8952,-0.309575
-165.9432,-0.136793
-165.9913,-0.040438
-166.0394,0.125779
-166.0875,0.155692
-166.1355,0.147481
-166.1836,0.192814
-166.2317,0.124796
-166.2798,0.142731
-166.3279,0.087454
-166.3759,0.024916
-166.424,0.080434
-166.4721,-0.020594
-166.5202,0.040394
-166.5683,0.177194
-166.6163,0.009284
-166.6644,-0.097022
-166.7125,-0.118042
-166.7606,-0.120411
-166.8086,-0.023262
-166.8567,-0.015679
-166.9048,0.01078
-166.9529,0.093421
-167.0009,0.161157
-167.049,0.228624
-167.0971,-0.044348
-167.1452,-0.331498
-167.1933,-0.224668
-167.2413,-0.164118
-167.2894,-0.128453
-167.3375,-0.016713
-167.3856,0.111544
-167.4337,0.196674
-167.4817,0.0382
-167.5298,-0.198414
-167.5779,-0.28858
-167.626,-0.091334
-167.674,0.100409
-167.7221,0.012792
-167.7702,-0.039672
-167.8183,-0.021429
-167.8664,-0.013693
-167.9144,0.103153
-167.9625,0.128181
-168.0106,0.027779
-168.0587,0.11837
-168.1068,0.090515
-168.1548,-0.164208
-168.2029,-0.194276
-168.251,-0.109899
-168.2991,-0.068634
-168.3471,-0.102104
-168.3952,-0.243912
-168.4433,-0.265515
-168.4914,-0.10612
-168.5394,0.012498
-168.5875,-0.011658
-168.6356,0.016919
-168.6837,0.0269
-168.7318,-0.048602
-168.7798,-0.074017
-168.8279,-0.083316
-168.876,-0.085189
-168.9241,-0.016508
-168.9721,0.050504
-169.0202,-0.093448
-169.0683,-0.104986
-169.1164,0.07953
-169.1645,0.076188
-169.2125,-0.09023
-169.2606,-0.225225
-169.3087,-0.14893
-169.3568,-0.044689
-169.4049,0.006003
-169.4529,0.005246
-169.501,-0.054381
-169.5491,0.035433
-169.5972,0.235484
-169.6452,0.283431
-169.6933,0.144722
-169.7414,0.02688
-169.7895,0.089741
-169.8375,0.218161
-169.8856,0.096603
-169.9337,-0.116072
-169.9818,-0.172115
-170.0299,-0.170237
-170.0779,-0.049972
-170.126,0.122263
-170.1741,0.099831
-170.2222,0.179952
-170.2703,0.302774
-170.3183,0.08979
-170.3664,0.020848
-170.4145,0.068004
-170.4626,0.025634
-170.5106,0.06601
-170.5587,0.063708
-170.6068,0.084983
-170.6549,0.071313
-170.703,-0.067848
-170.751,-0.127618
-170.7991,0.000941
-170.8472,0.00809
-170.8953,-0.191947
-170.9434,-0.14452
-170.9914,0.170593
-171.0395,0.34348
-171.0876,0.231506
-171.1357,0.096226
-171.1837,0.12013
-171.2318,-0.010091
-171.2799,-0.235702
-171.328,-0.185041
-171.376,0.041213
-171.4241,0.104022
-171.4722,-0.062659
-171.5203,-0.087298
-171.5684,-0.056735
-171.6164,-0.064176
-171.6645,-0.020809
-171.7126,-0.035573
-171.7607,0.012075
-171.8088,0.003333
-171.8568,-0.026848
-171.9049,-0.00748
-171.953,-0.102621
-172.0011,-0.079519
-172.0491,0.036081
-172.0972,0.082425
-172.1453,0.185435
-172.1934,0.230594
-172.2414,0.221954
-172.2895,0.130045
-172.3376,-0.038487
-172.3857,-0.025194
-172.4338,-0.038522
-172.4818,-0.211414
-172.5299,-0.109294
-172.578,0.169705
-172.6261,0.12281
-172.6742,-0.017877
-172.7222,0.020966
-172.7703,0.08201
-172.8184,0.014602
-172.8665,0.074364
-172.9145,0.233025
-172.9626,0.030681
-173.0107,-0.147125
-173.0588,0.136362
-173.1069,0.471774
-173.1549,0.339496
-173.203,-0.004613
-173.2511,-0.044396
-173.2992,-0.023048
-173.3473,-0.119408
-173.3953,-0.038175
-173.4434,-0.026796
-173.4915,-0.24777
-173.5396,-0.337196
-173.5876,-0.270087
-173.6357,-0.144596
-173.6838,-0.116194
-173.7319,-0.174575
-173.78,-0.210624
-173.828,-0.208078
-173.8761,-0.157323
-173.9242,-0.18008
-173.9723,-0.182397
-174.0203,-0.114377
-174.0684,-0.134805
-174.1165,-0.177241
-174.1646,-0.063353
-174.2126,-0.050884
-174.2607,-0.216205
-174.3088,-0.100084
-174.3569,0.228743
-174.405,0.327573
-174.453,0.079694
-174.5011,-0.09226
-174.5492,0.077049
-174.5973,0.015472
-174.6454,-0.13276
-174.6934,0.004928
-174.7415,0.091406
-174.7896,0.094705
-174.8377,-0.039672
-174.8857,-0.160886
-174.9338,0.020961
-174.9819,0.194707
-175.03,0.067166
-175.078,-0.092668
-175.1261,-0.104626
-175.1742,-0.23593
-175.2223,-0.396573
-175.2704,-0.314601
-175.3184,-0.079599
-175.3665,0.160249
-175.4146,0.138878
-175.4627,-0.147157
-175.5108,-0.380669
-175.5588,-0.429756
-175.6069,-0.355024
-175.655,-0.346978
-175.7031,-0.286476
-175.7511,-0.101795
-175.7992,0.042091
-175.8473,-0.009943
-175.8954,-0.21233
-175.9435,-0.243312
-175.9915,-0.251327
-176.0396,-0.313813
-176.0877,-0.285941
-176.1358,-0.143615
-176.1839,-0.009823
-176.2319,0.020279
-176.28,0.198474
-176.3281,0.352622
-176.3762,0.202747
-176.4242,0.124356
-176.4723,0.13937
-176.5204,-0.074105
-176.5685,-0.191621
-176.6165,-0.033862
-176.6646,0.120189
-176.7127,0.093788
-176.7608,-0.110046
-176.8089,-0.187027
-176.8569,0.003189
-176.905,0.057841
-176.9531,-0.141767
-177.0012,-0.18932
-177.0493,-0.04814
-177.0973,-0.117926
-177.1454,-0.202458
-177.1935,-0.059967
-177.2416,-0.051686
-177.2896,-0.144765
-177.3377,-0.091863
-177.3858,0.024584
-177.4339,-0.025965
-177.482,-0.172838
-177.53,-0.138615
-177.5781,-0.024623
-177.6262,0.04399
-177.6743,0.113809
-177.7223,0.191752
-177.7704,0.204869
-177.8185,-0.018469
-177.8666,-0.221618
-177.9147,-0.200722
-177.9627,-0.141688
-178.0108,0.072728
-178.0589,0.264792
-178.107,0.150394
-178.155,-0.106493
-178.2031,-0.185825
-178.2512,-0.006856
-178.2993,0.19269
-178.3474,0.184987
-178.3954,-0.090605
-178.4435,-0.247784
-178.4916,-0.244215
-178.5397,-0.23928
-178.5877,-0.098821
-178.6358,-0.025147
-178.6839,0.018699
-178.732,0.246858
-178.7801,0.387592
-178.8281,0.226021
-178.8762,0.188116
-178.9243,0.35401
-178.9724,0.206045
-179.0205,-0.068423
-179.0685,-0.219785
-179.1166,-0.27221
-179.1647,-0.227586
-179.2128,-0.119107
-179.2608,0.12802
-179.3089,0.306154
-179.357,0.203602
-179.4051,-0.100867
-179.4531,-0.283331
-179.5012,-0.110681
-179.5493,0.213937
-179.5974,0.3418
-179.6455,0.305098
-179.6935,0.20941
-179.7416,0.078421
-179.7897,-0.031042
-179.8378,-0.092132
-179.8859,0.033757
-179.9339,0.037288
-179.982,-0.0956
-180.0301,0.022809
-180.0782,0.086187
-180.1262,-0.088285
-180.1743,-0.219917
-180.2224,-0.184755
-180.2705,-0.186853
-180.3185,-0.169963
-180.3666,-0.010217
-180.4147,0.025451
-180.4628,0.00273
-180.5109,0.106618
-180.5589,0.139911
-180.607,0.161171
-180.6551,0.141017
-180.7032,-0.128231
-180.7513,-0.121093
-180.7993,0.173291
-180.8474,0.181513
-180.8955,0.09141
-180.9436,0.011904
-180.9916,-0.206508
-181.0397,-0.211533
-181.0878,-0.058411
-181.1359,-0.080204
-181.184,-0.075319
-181.232,-0.064867
-181.2801,-0.114387
-181.3282,-0.17083
-181.3763,-0.24905
-181.4244,-0.209113
-181.4724,-0.061922
-181.5205,0.069884
-181.5686,0.099751
-181.6167,0.106937
-181.6647,0.073453
-181.7128,-0.018572
-181.7609,0.013923
-181.809,0.142259
-181.857,0.094934
-181.9051,-0.102472
-181.9532,-0.124608
-182.0013,-0.059385
-182.0494,-0.023371
-182.0974,-0.045697
-182.1455,-0.156398
-182.1936,-0.163505
-182.2417,0.01297
-182.2897,0.106596
-182.3378,0.026559
-182.3859,-0.090782
-182.434,-0.153511
-182.4821,-0.019783
-182.5301,0.167191
-182.5782,0.221708
-182.6263,0.05538
-182.6744,-0.126989
-182.7225,-0.087446
-182.7705,0.015461
-182.8186,0.211503
-182.8667,0.270736
-182.9148,0.13565
-182.9628,0.171938
-183.0109,0.17697
-183.059,0.094638
-183.1071,0.035829
-183.1552,-0.007176
-183.2032,-0.036846
-183.2513,-0.112796
-183.2994,-0.016823
-183.3475,0.129426
-183.3955,0.007046
-183.4436,-0.106339
-183.4917,-0.084244
-183.5398,-0.083793
-183.5879,0.040995
-183.6359,0.067735
-183.684,-0.182824
-183.7321,-0.186263
-183.7802,0.000715
-183.8282,-0.099945
-183.8763,-0.278627
-183.9244,-0.30676
-183.9725,-0.263875
-184.0206,-0.054473
-184.0686,0.27035
-184.1167,0.398749
-184.1648,0.267655
-184.2129,0.145409
-184.261,0.222482
-184.309,0.200994
-184.3571,-0.005141
-184.4052,-0.211775
-184.4533,-0.24034
-184.5013,0.035364
-184.5494,0.288858
-184.5975,0.341907
-184.6456,0.176667
-184.6936,-0.125309
-184.7417,-0.229717
-184.7898,-0.018983
-184.8379,0.274601
-184.886,0.377542
-184.934,0.279921
-184.9821,0.09742
-185.0302,-0.072709
-185.0783,-0.141942
-185.1264,-0.136818
-185.1744,-0.07068
-185.2225,-0.024806
-185.2706,-0.121246
-185.3187,-0.180183
-185.3667,-0.095164
-185.4148,-0.03832
-185.4629,-0.054306
-185.511,-0.054533
-185.5591,0.047485
-185.6071,0.139214
-185.6552,0.059773
-185.7033,0.002131
-185.7514,0.011585
-185.7994,-0.087469
-185.8475,-0.042229
-185.8956,0.113665
-185.9437,0.066942
-185.9918,-0.024543
-186.0398,-0.075378
-186.0879,0.008483
-186.136,0.198461
-186.1841,0.309654
-186.2321,0.370277
-186.2802,0.157478
-186.3283,-0.05946
-186.3764,0.07835
-186.4245,0.195533
-186.4725,0.137312
-186.5206,0.035716
-186.5687,0.069611
-186.6168,0.006998
-186.6649,-0.05178
-186.7129,0.16596
-186.761,0.142292
-186.8091,-0.053755
-186.8572,-0.122843
-186.9052,-0.139143
-186.9533,0.001274
-187.0014,0.065361
-187.0495,-0.018229
-187.0976,0.012249
-187.1456,-0.060661
-187.1937,-0.222779
-187.2418,-0.243017
-187.2899,-0.111608
-187.3379,0.090019
-187.386,-0.013882
-187.4341,-0.287962
-187.4822,-0.246584
-187.5302,0.144687
-187.5783,0.333178
-187.6264,-0.049753
-187.6745,-0.216767
-187.7226,0.048219
-187.7706,0.11866
-187.8187,-0.033159
-187.8668,-0.184858
-187.9149,-0.036653
-187.963,0.187559
-188.011,0.153111
-188.0591,0.131298
-188.1072,0.15286
-188.1553,0.059514
-188.2033,0.019631
-188.2514,0.202936
-188.2995,0.362515
-188.3476,0.284786
-188.3957,0.051947
-188.4437,-0.010548
-188.4918,-0.027748
-188.5399,-0.128733
-188.588,-0.029162
-188.6361,0.060583
-188.6841,0.05998
-188.7322,0.021657
-188.7803,-0.187027
-188.8284,-0.462945
-188.8764,-0.494189
-188.9245,-0.213136
-188.9726,0.113933
-189.0207,0.188713
-189.0687,-0.056536
-189.1168,-0.117427
-189.1649,0.141878
-189.213,0.229719
-189.2611,0.175196
-189.3091,0.240615
-189.3572,0.264543
-189.4053,0.087125
-189.4534,-0.06153
-189.5015,-0.068322
-189.5495,-0.130532
-189.5976,-0.156486
-189.6457,0.048197
-189.6938,0.030384
-189.7418,-0.26767
-189.7899,-0.282762
-189.838,-0.133588
-189.8861,-0.04657
-189.9341,0.230848
-189.9822,0.448559
-190.0303,0.413036
-190.0784,0.478541
-190.1265,0.151108
-190.1745,-0.356037
-190.2226,-0.221684
-190.2707,-0.009807
-190.3188,-0.029011
-190.3668,-0.165969
-190.4149,-0.30537
-190.463,-0.100304
-190.5111,-0.029791
-190.5592,-0.260458
-190.6072,-0.277319
-190.6553,-0.008764
-190.7034,0.24887
-190.7515,0.120722
-190.7996,-0.136062
-190.8476,-0.188773
-190.8957,-0.012472
-190.9438,0.093337
-190.9919,-0.081571
-191.04,-0.129343
-191.088,-0.151811
-191.1361,-0.123943
-191.1842,-0.037237
-191.2323,-0.189707
-191.2803,-0.219634
-191.3284,-0.176958
-191.3765,-0.197949
-191.4246,-0.022115
-191.4726,0.093184
-191.5207,0.183903
-191.5688,0.282862
-191.6169,0.106211
-191.665,0.044015
-191.713,0.0891
-191.7611,0.076344
-191.8092,0.21324
-191.8573,0.268259
-191.9053,0.153159
-191.9534,0.105636
-192.0015,0.112483
-192.0496,-0.07573
-192.0977,-0.228296
-192.1457,-0.032088
-192.1938,0.147575
-192.2419,0.075438
-192.29,-0.150026
-192.3381,-0.282743
-192.3861,-0.192013
-192.4342,-0.11035
-192.4823,0.032749
-192.5304,0.191996
-192.5784,0.092229
-192.6265,-0.103443
-192.6746,-0.132546
-192.7227,0.148025
-192.7707,0.307743
-192.8188,0.168733
-192.8669,0.257223
-192.915,0.319675
-192.9631,0.015389
-193.0111,-0.050639
-193.0592,0.200349
-193.1073,0.28584
-193.1554,0.19323
-193.2035,-0.00273
-193.2515,-0.132152
-193.2996,-0.218995
-193.3477,-0.158641
-193.3958,0.017985
-193.4438,-0.11822
-193.4919,-0.337961
-193.54,-0.243266
-193.5881,0.162805
-193.6362,0.303061
-193.6842,-0.057844
-193.7323,-0.234435
-193.7804,-0.000427
-193.8285,0.182733
-193.8766,0.022758
-193.9246,-0.089461
-193.9727,-0.090134
-194.0208,-0.237606
-194.0689,-0.261388
-194.1169,-0.107836
-194.165,0.038063
-194.2131,0.03613
-194.2612,-0.018346
-194.3092,-0.118509
-194.3573,-0.247374
-194.4054,-0.202393
-194.4535,-0.123906
-194.5016,-0.202091
-194.5496,-0.255604
-194.5977,-0.11451
-194.6458,-0.033256
-194.6939,0.110691
-194.742,0.428564
-194.79,0.473575
-194.8381,0.290228
-194.8862,0.229034
-194.9343,0.093943
-194.9823,-0.085935
-195.0304,-0.116883
-195.0785,0.002913
-195.1266,0.127564
-195.1747,-0.198672
-195.2227,-0.413566
-195.2708,-0.161667
-195.3189,-0.144123
-195.367,-0.299956
-195.415,-0.262547
-195.4631,-0.039037
-195.5112,0.228597
-195.5593,0.222729
-195.6073,-0.058176
-195.6554,-0.266306
-195.7035,-0.254487
-195.7516,-0.050887
-195.7997,0.382916
-195.8477,0.660951
-195.8958,0.372108
-195.9439,0.031611
-195.992,0.02448
-196.0401,0.212284
-196.0881,0.35938
-196.1362,0.301395
-196.1843,0.211114
-196.2324,0.20426
-196.2805,0.073214
-196.3285,-0.258846
-196.3766,-0.209433
-196.4247,0.142975
-196.4728,0.116117
-196.5208,0.061261
-196.5689,0.175084
-196.617,0.16458
-196.6651,0.183426
-196.7132,0.241201
-196.7612,0.090679
-196.8093,-0.122728
-196.8574,-0.186565
-196.9055,-0.120469
-196.9535,-0.013939
-197.0016,-0.143363
-197.0497,-0.396762
-197.0978,-0.360962
-197.1458,-0.160121
-197.1939,-0.015889
-197.242,0.180913
-197.2901,0.301656
-197.3382,0.101231
-197.3862,-0.017174
-197.4343,0.168239
-197.4824,0.264533
-197.5305,0.250043
-197.5786,0.127809
-197.6266,0.002549
-197.6747,-0.053712
-197.7228,-0.20676
-197.7709,-0.135473
-197.8189,0.070315
-197.867,0.130735
-197.9151,0.077631
-197.9632,-0.025155
-198.0112,-0.00298
-198.0593,0.02725
-198.1074,-0.042975
-198.1555,-0.043276
-198.2036,0.093324
-198.2516,0.03848
-198.2997,-0.078916
-198.3478,-0.020333
-198.3959,-0.136656
-198.444,-0.247693
-198.492,-0.063125
-198.5401,0.131715
-198.5882,0.139304
-198.6363,0.032155
-198.6843,-0.019865
-198.7324,-0.05504
-198.7805,-0.172317
-198.8286,-0.070619
-198.8767,0.136137
-198.9247,-0.039841
-198.9728,-0.258083
-199.0209,-0.228136
-199.069,-0.251135
-199.1171,-0.298733
-199.1651,-0.227757
-199.2132,-0.130342
-199.2613,-0.03003
-199.3094,-0.004757
-199.3574,-0.224252
-199.4055,-0.342951
-199.4536,-0.277334
-199.5017,-0.222239
-199.5497,-0.142624
-199.5978,-0.121072
-199.6459,-0.145058
-199.694,-0.249063
-199.7421,-0.268383
-199.7901,-0.104325
-199.8382,0.049691
-199.8863,0.172669
-199.9344,0.198553
-199.9825,-0.02773
-200.0305,-0.082919
-200.0786,0.045429
-200.1267,-0.168898
-200.1748,-0.210108
-200.2228,-0.021447
-200.2709,-0.001441
-200.319,0.183043
-200.3671,0.347527
-200.4152,0.341103
-200.4632,0.427296
-200.5113,0.228475
-200.5594,-0.212686
-200.6075,-0.107757
-200.6555,0.337361
-200.7036,0.306429
-200.7517,0.11846
-200.7998,0.232879
-200.8478,0.28858
-200.8959,0.242357
-200.944,-0.024568
-200.9921,-0.278778
-201.0402,0.012766
-201.0882,0.190225
-201.1363,-0.043311
-201.1844,-0.151462
-201.2325,-0.19855
-201.2806,-0.204781
-201.3286,0.061593
-201.3767,0.296122
-201.4248,0.195669
-201.4729,-0.036084
-201.5209,0.011474
-201.569,0.198482
-201.6171,0.040395
-201.6652,-0.209512
-201.7133,-0.325458
-201.7613,-0.323934
-201.8094,-0.19788
-201.8575,-0.094537
-201.9056,0.16986
-201.9537,0.193525
-202.0017,-0.025071
-202.0498,0.129151
-202.0979,0.100683
-202.146,-0.092941
-202.194,-0.174535
-202.2421,-0.248888
-202.2902,-0.105295
-202.3383,0.072771
-202.3863,0.284467
-202.4344,0.352914
-202.4825,0.198943
